"telescope_name","instrument_name","observation_id","field_id","ra","dec","target_name","obstime","filt","exposure_time","airmass","seeing","limmag"
"Palomar 1.2m","ZTF","211125903","690","329.43922","33.35","","2022-10-13T06:13:01.004173","ztfr","30","","1.7523999214172363","20.504249572753906"
"Palomar 1.2m","ZTF","211126083","349","33.39756","-9.85","","2022-10-13T06:15:35.997136","ztfg","30","","2.292689800262451","19.58810043334961"
"Palomar 1.2m","ZTF","211126438","596","332.376","18.95","","2022-10-13T06:20:43.002230","ztfg","30","","2.091740131378174","20.296600341796875"
"Palomar 1.2m","ZTF","211126486","644","330.8592","26.15","","2022-10-13T06:21:23.999030","ztfg","30","","2.215754985809326","20.22195053100586"
"Palomar 1.2m","ZTF","211126534","544","319.86812","11.75","","2022-10-13T06:22:05.998078","ztfg","30","","2.2287001609802246","20.02025032043457"
"Palomar 1.2m","ZTF","211126581","545","326.85237","11.75","","2022-10-13T06:22:46.001281","ztfg","30","","2.165299892425537","20.12860107421875"
"Palomar 1.2m","ZTF","211126628","1641","331.61757","22.55","","2022-10-13T06:23:26.998082","ztfg","30","","2.109039783477783","20.267499923706055"
"Palomar 1.2m","ZTF","211126675","1641","331.61757","22.55","","2022-10-13T06:24:08.003532","ztfg","30","","2.1023898124694824","20.23965072631836"
"Palomar 1.2m","ZTF","211126723","1642","339.00529","22.55","","2022-10-13T06:24:49.000332","ztfg","30","","2.131274938583374","20.291698455810547"
"Palomar 1.2m","ZTF","211126770","1642","339.00529","22.55","","2022-10-13T06:25:29.997133","ztfg","30","","2.019700050354004","20.318649291992188"
"Palomar 1.2m","ZTF","211126818","1690","345.44111","29.75","","2022-10-13T06:26:11.002543","ztfg","30","","2.1907248497009277","20.242050170898438"
"Palomar 1.2m","ZTF","211126864","1690","345.44111","29.75","","2022-10-13T06:26:50.997136","ztfg","30","","2.072110176086426","20.292598724365234"
"Palomar 1.2m","ZTF","211126912","1689","337.78142","29.75","","2022-10-13T06:27:32.002546","ztfg","30","","2.04338002204895","20.294099807739258"
"Palomar 1.2m","ZTF","211126959","1689","337.78142","29.75","","2022-10-13T06:28:12.999347","ztfg","30","","2.0011000633239746","20.311599731445312"
"Palomar 1.2m","ZTF","211127005","1688","330.12174","29.75","","2022-10-13T06:28:53.002549","ztfg","30","","2.0712950229644775","20.25589942932129"
"Palomar 1.2m","ZTF","211127053","1688","330.12174","29.75","","2022-10-13T06:29:33.999350","ztfg","30","","2.05218505859375","20.251201629638672"
"Palomar 1.2m","ZTF","211127100","1732","338.724","36.95","","2022-10-13T06:30:14.996150","ztfg","30","","2.178344964981079","20.21929931640625"
"Palomar 1.2m","ZTF","211127269","342","340.38132","-17.05","","2022-10-13T06:32:41.003526","ztfi","30","","1.9931750297546387","19.63290023803711"
"Palomar 1.2m","ZTF","211127317","392","337.00407","-9.85","","2022-10-13T06:33:22.000326","ztfi","30","","1.9235600233078003","19.73740005493164"
"Palomar 1.2m","ZTF","211127363","341","333.29939","-17.05","","2022-10-13T06:34:02.003529","ztfi","30","","1.9081499576568604","19.624000549316406"
"Palomar 1.2m","ZTF","211127410","340","326.21746","-17.05","","2022-10-13T06:34:43.000329","ztfi","30","","2.001075029373169","19.50605010986328"
"Palomar 1.2m","ZTF","211127458","391","329.95489","-9.85","","2022-10-13T06:35:23.997129","ztfi","30","","1.8291349411010742","19.762849807739258"
"Palomar 1.2m","ZTF","211127505","443","333.59135","-2.65","","2022-10-13T06:36:05.002580","ztfi","30","","1.8098399639129639","19.892650604248047"
"Palomar 1.2m","ZTF","211127552","495","337.1956","4.55","","2022-10-13T06:36:44.997133","ztfi","30","","1.7757899761199951","19.980300903320312"
"Palomar 1.2m","ZTF","211127599","494","330.18472","4.55","","2022-10-13T06:37:26.002543","ztfi","30","","1.71589994430542","19.97734832763672"
"Palomar 1.2m","ZTF","211127645","442","326.5625","-2.65","","2022-10-13T06:38:05.997136","ztfi","30","","1.849100112915039","19.800750732421875"
"Palomar 1.2m","ZTF","211127693","390","322.9057","-9.85","","2022-10-13T06:38:47.002546","ztfi","30","","1.7782399654388428","19.758100509643555"
"Palomar 1.2m","ZTF","211127740","441","319.53365","-2.65","","2022-10-13T06:39:27.999347","ztfi","30","","1.7998249530792236","19.725799560546875"
"Palomar 1.2m","ZTF","211127788","493","323.17384","4.55","","2022-10-13T06:40:08.996147","ztfi","30","","1.8285000324249268","19.815399169921875"
"Palomar 1.2m","ZTF","211127834","544","319.86812","11.75","","2022-10-13T06:40:48.999350","ztfi","30","","1.9867750406265259","19.770401000976562"
"Palomar 1.2m","ZTF","211127881","492","316.16296","4.55","","2022-10-13T06:41:29.996150","ztfi","30","","1.8306750059127808","19.704599380493164"
"Palomar 1.2m","ZTF","211127929","491","309.15208","4.55","","2022-10-13T06:42:11.001601","ztfi","30","","1.7881050109863281","19.646699905395508"
"Palomar 1.2m","ZTF","211127975","543","312.88387","11.75","","2022-10-13T06:42:50.996153","ztfi","30","","1.8797149658203125","19.68735122680664"
"Palomar 1.2m","ZTF","211128023","593","310.62655","18.95","","2022-10-13T06:43:32.001604","ztfi","30","","1.9791550636291504","19.65275001525879"
"Palomar 1.2m","ZTF","211128070","594","317.87636","18.95","","2022-10-13T06:44:12.998404","ztfi","30","","2.0259251594543457","19.734901428222656"
"Palomar 1.2m","ZTF","211128116","643","323.3336","26.15","","2022-10-13T06:44:53.001607","ztfi","30","","2.0144999027252197","19.822999954223633"
"Palomar 1.2m","ZTF","211128164","644","330.8592","26.15","","2022-10-13T06:45:33.998407","ztfi","30","","1.751194953918457","19.95439910888672"
"Palomar 1.2m","ZTF","211128211","691","337.223","33.35","","2022-10-13T06:46:15.003858","ztfi","30","","2.19108510017395","19.772701263427734"
"Palomar 1.2m","ZTF","211128258","692","345.00678","33.35","","2022-10-13T06:46:54.998411","ztfi","30","","1.6275849342346191","20.020299911499023"
"Palomar 1.2m","ZTF","211128305","693","352.79056","33.35","","2022-10-13T06:47:36.003821","ztfi","30","","1.732105016708374","19.993999481201172"
"Palomar 1.2m","ZTF","211128355","645","338.3848","26.15","","2022-10-13T06:48:18.996466","ztfi","30","","1.8707300424575806","19.955400466918945"
"Palomar 1.2m","ZTF","211128402","596","332.376","18.95","","2022-10-13T06:49:00.001917","ztfi","30","","1.6831650733947754","19.970149993896484"
"Palomar 1.2m","ZTF","211128450","545","326.85237","11.75","","2022-10-13T06:49:40.998717","ztfi","30","","1.8437800407409668","19.810400009155273"
"Palomar 1.2m","ZTF","211128497","546","333.83662","11.75","","2022-10-13T06:50:22.004168","ztfi","30","","1.6682050228118896","19.96609878540039"
"Palomar 1.2m","ZTF","211128543","597","339.62582","18.95","","2022-10-13T06:51:01.998720","ztfi","30","","1.6945250034332275","19.995750427246094"
"Palomar 1.2m","ZTF","211128591","646","345.9104","26.15","","2022-10-13T06:51:43.004171","ztfi","30","","1.9979898929595947","19.854549407958984"
"Palomar 1.2m","ZTF","211128638","647","353.436","26.15","","2022-10-13T06:52:24.000971","ztfi","30","","1.836364984512329","19.924299240112305"
"Palomar 1.2m","ZTF","211128687","548","347.80512","11.75","","2022-10-13T06:53:06.000019","ztfi","30","","1.6164100170135498","20.016048431396484"
"Palomar 1.2m","ZTF","211128733","599","354.12545","18.95","","2022-10-13T06:53:46.003182","ztfi","30","","1.6682100296020508","19.973751068115234"
"Palomar 1.2m","ZTF","211128781","549","354.78937","11.75","","2022-10-13T06:54:26.999982","ztfi","30","","1.660949945449829","19.97640037536621"
"Palomar 1.2m","ZTF","211128828","496","344.20648","4.55","","2022-10-13T06:55:07.996783","ztfi","30","","1.5925250053405762","19.98390007019043"
"Palomar 1.2m","ZTF","211128876","444","340.62019","-2.65","","2022-10-13T06:55:49.002233","ztfi","30","","1.5474350452423096","19.971349716186523"
"Palomar 1.2m","ZTF","211128923","445","347.64904","-2.65","","2022-10-13T06:56:29.999034","ztfi","30","","1.7732000350952148","19.829750061035156"
"Palomar 1.2m","ZTF","211128971","393","344.05326","-9.85","","2022-10-13T06:57:10.995834","ztfi","30","","1.7877700328826904","19.805648803710938"
"Palomar 1.2m","ZTF","211129017","343","347.46325","-17.05","","2022-10-13T06:57:50.999037","ztfi","30","","1.9142600297927856","19.657899856567383"
"Palomar 1.2m","ZTF","211129064","344","354.54518","-17.05","","2022-10-13T06:58:31.995837","ztfi","30","","1.8799099922180176","19.692798614501953"
"Palomar 1.2m","ZTF","211129112","394","351.10244","-9.85","","2022-10-13T06:59:13.001288","ztfi","30","","1.820080041885376","19.758251190185547"
"Palomar 1.2m","ZTF","211129158","446","354.67788","-2.65","","2022-10-13T06:59:52.995840","ztfi","30","","1.798840045928955","19.800949096679688"
"Palomar 1.2m","ZTF","211129206","498","358.22824","4.55","","2022-10-13T07:00:34.001291","ztfi","30","","1.65106999874115","19.993200302124023"
"Palomar 1.2m","ZTF","211129259","296","15.79096","-17.05","","2022-10-13T07:01:20.000639","ztfi","30","","1.7760000228881836","19.693500518798828"
"Palomar 1.2m","ZTF","211129305","346","12.25","-9.85","","2022-10-13T07:02:00.003842","ztfi","30","","1.9404100179672241","19.695850372314453"
"Palomar 1.2m","ZTF","211129353","295","8.70904","-17.05","","2022-10-13T07:02:41.000642","ztfi","30","","1.804419994354248","19.733501434326172"
"Palomar 1.2m","ZTF","211129400","345","5.20081","-9.85","","2022-10-13T07:03:21.997443","ztfi","30","","1.7941949367523193","19.763648986816406"
"Palomar 1.2m","ZTF","211129447","397","8.73558","-2.65","","2022-10-13T07:04:03.002893","ztfi","30","","1.800450086593628","19.872600555419922"
"Palomar 1.2m","ZTF","211129495","448","12.25","4.55","","2022-10-13T07:04:43.999693","ztfi","30","","1.6998399496078491","19.916799545288086"
"Palomar 1.2m","ZTF","211129541","447","5.23912","4.55","","2022-10-13T07:05:24.002896","ztfi","30","","1.7840850353240967","19.922800064086914"
"Palomar 1.2m","ZTF","211129589","499","1.77362","11.75","","2022-10-13T07:06:04.999697","ztfi","30","","1.6550099849700928","20.02630043029785"
"Palomar 1.2m","ZTF","211129637","601","8.4872","26.15","","2022-10-13T07:06:46.998704","ztfi","30","","1.5182249546051025","20.123300552368164"
"Palomar 1.2m","ZTF","211129684","550","1.37527","18.95","","2022-10-13T07:07:27.001907","ztfi","30","","1.588629961013794","20.079999923706055"
"Palomar 1.2m","ZTF","211129732","497","351.21736","4.55","","2022-10-13T07:08:09.000955","ztfi","30","","1.6861200332641602","19.899900436401367"
"Palomar 1.2m","ZTF","211129781","547","340.82087","11.75","","2022-10-13T07:08:51.000003","ztfi","30","","1.9028199911117554","19.85285186767578"
"Palomar 1.2m","ZTF","211129833","600","0.9616","26.15","","2022-10-13T07:09:35.997104","ztfi","30","","1.652820110321045","20.014801025390625"
"Palomar 1.2m","ZTF","211129880","649","8.35811","33.35","","2022-10-13T07:10:17.002554","ztfi","30","","1.8181400299072266","19.906450271606445"
"Palomar 1.2m","ZTF","211129928","648","0.57433","33.35","","2022-10-13T07:10:57.999355","ztfi","30","","1.6978950500488281","20.021148681640625"
"Palomar 1.2m","ZTF","211129998","876","300","83.75","","2022-10-13T07:11:58.997777","ztfi","30","","1.7243449687957764","19.74234962463379"
"Palomar 1.2m","ZTF","211130071","694","3.4686","40.55","","2022-10-13T07:13:02.000653","ztfi","30","","1.6908650398254395","19.99100112915039"
"Palomar 1.2m","ZTF","211130119","736","2.21291","47.75","","2022-10-13T07:13:42.997454","ztfi","30","","1.697355031967163","19.966100692749023"
"Palomar 1.2m","ZTF","211130166","695","11.9","40.4","","2022-10-13T07:14:24.002864","ztfi","30","","1.6873750686645508","20.03730010986328"
"Palomar 1.2m","ZTF","211130214","737","12.25","47.75","","2022-10-13T07:15:04.999664","ztfi","30","","1.7587499618530273","19.903751373291016"
"Palomar 1.2m","ZTF","211130261","738","22.28709","47.75","","2022-10-13T07:15:45.996465","ztfi","30","","1.8081700801849365","19.889850616455078"
"Palomar 1.2m","ZTF","211130307","696","20.38973","40.55","","2022-10-13T07:16:25.999668","ztfi","30","","1.6882050037384033","19.947650909423828"
"Palomar 1.2m","ZTF","211130370","870","60","83.75","","2022-10-13T07:17:19.999697","ztfi","30","","2.1095399856567383","19.57390022277832"
"Palomar 1.2m","ZTF","211130429","697","28.87947","40.55","","2022-10-13T07:18:11.001593","ztfi","30","","1.8140649795532227","19.810199737548828"
"Palomar 1.2m","ZTF","211130476","698","37.42753","40.55","","2022-10-13T07:18:51.998393","ztfi","30","","1.6984649896621704","19.80630111694336"
"Palomar 1.2m","ZTF","211130523","653","39.49322","33.35","","2022-10-13T07:19:32.001596","ztfi","30","","2.0247550010681152","19.509349822998047"
"Palomar 1.2m","ZTF","211130570","652","31.70944","33.35","","2022-10-13T07:20:12.998396","ztfi","30","","1.8740949630737305","19.68790054321289"
"Palomar 1.2m","ZTF","211130618","651","23.92567","33.35","","2022-10-13T07:20:54.003847","ztfi","30","","1.8244349956512451","19.825599670410156"
"Palomar 1.2m","ZTF","211130665","650","16.14189","33.35","","2022-10-13T07:21:35.000647","ztfi","30","","1.8724850416183472","19.89984893798828"
"Palomar 1.2m","ZTF","211130718","604","31.064","26.15","","2022-10-13T07:22:20.999995","ztfi","30","","1.588249921798706","19.912050247192383"
"Palomar 1.2m","ZTF","211130765","554","30.37455","18.95","","2022-10-13T07:23:01.003198","ztfi","30","","1.8837599754333496","19.747800827026367"
"Palomar 1.2m","ZTF","211130813","452","40.29352","4.55","","2022-10-13T07:23:43.002246","ztfi","30","","1.7899399995803833","19.687400817871094"
"Palomar 1.2m","ZTF","211130865","302","58.28254","-17.05","","2022-10-13T07:24:27.999347","ztfi","30","","1.9376699924468994","19.364500045776367"
"Palomar 1.2m","ZTF","211130913","403","50.90865","-2.65","","2022-10-13T07:25:08.996147","ztfi","30","","1.9018800258636475","19.55889892578125"
"Palomar 1.2m","ZTF","211130960","402","43.87981","-2.65","","2022-10-13T07:25:50.001597","ztfi","30","","1.74481999874115","19.708900451660156"
"Palomar 1.2m","ZTF","211131008","401","36.85096","-2.65","","2022-10-13T07:26:30.998398","ztfi","30","","1.8218849897384644","19.758350372314453"
"Palomar 1.2m","ZTF","211131054","451","33.28264","4.55","","2022-10-13T07:27:11.001601","ztfi","30","","1.7200700044631958","19.80500030517578"
"Palomar 1.2m","ZTF","211131101","503","29.71062","11.75","","2022-10-13T07:27:51.998401","ztfi","30","","1.6378049850463867","19.894451141357422"
"Palomar 1.2m","ZTF","211131149","553","23.12473","18.95","","2022-10-13T07:28:33.003851","ztfi","30","","1.6516900062561035","19.97949981689453"
"Palomar 1.2m","ZTF","211131196","502","22.72637","11.75","","2022-10-13T07:29:14.000652","ztfi","30","","1.6016099452972412","19.977100372314453"
"Palomar 1.2m","ZTF","211131245","602","16.0128","26.15","","2022-10-13T07:29:55.999700","ztfi","30","","1.6314799785614014","20.03110122680664"
"Palomar 1.2m","ZTF","211131291","552","15.87491","18.95","","2022-10-13T07:30:36.002862","ztfi","30","","1.5405399799346924","20.081199645996094"
"Palomar 1.2m","ZTF","211131640","349","33.39756","-9.85","","2022-10-13T07:35:37.003201","ztfr","30","","2.3911051750183105","19.873600006103516"
"Palomar 1.2m","ZTF","211131895","406","71.99519","-2.65","","2022-10-13T07:39:17.997134","ztfr","30","","2.019094944000244","19.710201263427734"
"Palomar 1.2m","ZTF","211132255","645","338.3848","26.15","","2022-10-13T07:44:29.002569","ztfr","30","","1.820080041885376","20.35354995727539"
"Palomar 1.2m","ZTF","211132303","644","330.8592","26.15","","2022-10-13T07:45:09.999369","ztfr","30","","1.8592849969863892","20.2721004486084"
"Palomar 1.2m","ZTF","211132351","544","319.86812","11.75","","2022-10-13T07:45:51.998417","ztfr","30","","2.2410500049591064","19.830150604248047"
"Palomar 1.2m","ZTF","211132398","545","326.85237","11.75","","2022-10-13T07:46:32.001620","ztfr","30","","2.267889976501465","19.917949676513672"
"Palomar 1.2m","ZTF","211132445","546","333.83662","11.75","","2022-10-13T07:47:12.998380","ztfr","30","","2.189819812774658","20.05915069580078"
"Palomar 1.2m","ZTF","211132493","597","339.62582","18.95","","2022-10-13T07:47:54.003831","ztfr","30","","1.8517200946807861","20.27039909362793"
"Palomar 1.2m","ZTF","211133309","1441","5.36895","0.95","","2022-10-13T07:59:39.001938","ztfr","30","","2.249730110168457","20.0406494140625"
"Palomar 1.2m","ZTF","211133356","1441","5.36895","0.95","","2022-10-13T08:00:19.998738","ztfr","30","","2.1355748176574707","20.09910011291504"
"Palomar 1.2m","ZTF","211133417","596","332.376","18.95","","2022-10-13T08:01:12.996479","ztfr","30","","1.8138599395751953","20.251148223876953"
"Palomar 1.2m","ZTF","211133466","646","345.9104","26.15","","2022-10-13T08:01:55.004177","ztfr","30","","1.8713200092315674","20.34000015258789"
"Palomar 1.2m","ZTF","211133748","350","40.44674","-9.85","","2022-10-13T08:05:58.997744","ztfr","30","","2.226875066757202","19.882749557495117"
"Palomar 1.2m","ZTF","211133799","1496","22.53916","8.15","","2022-10-13T08:06:43.001288","ztfr","30","","1.8504650592803955","20.213199615478516"
"Palomar 1.2m","ZTF","211133847","1496","22.53916","8.15","","2022-10-13T08:07:23.998088","ztfr","30","","1.8104100227355957","20.252700805664062"
"Palomar 1.2m","ZTF","211133893","1495","15.6102","8.15","","2022-10-13T08:08:04.001291","ztfr","30","","2.0452098846435547","20.15369987487793"
"Palomar 1.2m","ZTF","211133940","1495","15.6102","8.15","","2022-10-13T08:08:44.998091","ztfr","30","","1.8645600080490112","20.227100372314453"
"Palomar 1.2m","ZTF","211133988","1442","12.37972","0.95","","2022-10-13T08:09:26.003501","ztfr","30","","1.9262700080871582","20.187299728393555"
"Palomar 1.2m","ZTF","211134035","1442","12.37972","0.95","","2022-10-13T08:10:07.000302","ztfr","30","","2.0509700775146484","20.121299743652344"
"Palomar 1.2m","ZTF","211134082","1390","8.86589","-6.25","","2022-10-13T08:10:47.003505","ztfr","30","","2.6875200271606445","19.911100387573242"
"Palomar 1.2m","ZTF","211134129","1390","8.86589","-6.25","","2022-10-13T08:11:28.000305","ztfr","30","","2.213554859161377","20.052000045776367"
"Palomar 1.2m","ZTF","211134177","1338","12.38336","-13.45","","2022-10-13T08:12:08.997105","ztfr","30","","2.168220043182373","20.05780029296875"
"Palomar 1.2m","ZTF","211134224","1338","12.38336","-13.45","","2022-10-13T08:12:50.002556","ztfr","30","","2.33243989944458","19.897199630737305"
"Palomar 1.2m","ZTF","211134271","1391","15.63351","-6.25","","2022-10-13T08:13:30.999356","ztfr","30","","2.058809995651245","20.0939998626709"
"Palomar 1.2m","ZTF","211134318","1443","19.13045","0.95","","2022-10-13T08:14:11.002559","ztfr","30","","2.0550100803375244","20.097900390625"
"Palomar 1.2m","ZTF","211134365","1443","19.13045","0.95","","2022-10-13T08:14:51.999359","ztfr","30","","1.9203699827194214","20.18910026550293"
"Palomar 1.2m","ZTF","211134413","1392","22.61156","-6.25","","2022-10-13T08:15:32.996160","ztfr","30","","1.9274200201034546","20.135900497436523"
"Palomar 1.2m","ZTF","211134459","1392","22.61156","-6.25","","2022-10-13T08:16:12.999363","ztfr","30","","2.1325149536132812","20.075149536132812"
"Palomar 1.2m","ZTF","211134506","1444","26.02046","0.95","","2022-10-13T08:16:53.996163","ztfr","30","","1.8906500339508057","20.198150634765625"
"Palomar 1.2m","ZTF","211134554","1444","26.02046","0.95","","2022-10-13T08:17:35.001613","ztfr","30","","2.0322751998901367","20.127399444580078"
"Palomar 1.2m","ZTF","211134600","1497","29.3986","8.15","","2022-10-13T08:18:14.996166","ztfr","30","","1.8680100440979004","20.183700561523438"
"Palomar 1.2m","ZTF","211134648","1497","29.3986","8.15","","2022-10-13T08:18:56.001617","ztfr","30","","1.854349970817566","20.182849884033203"
"Palomar 1.2m","ZTF","211134694","1549","30.03696","15.35","","2022-10-13T08:19:35.996169","ztfr","30","","1.7454800605773926","20.212398529052734"
"Palomar 1.2m","ZTF","211134741","1549","30.03696","15.35","","2022-10-13T08:20:17.001620","ztfr","30","","1.7350900173187256","20.224550247192383"
"Palomar 1.2m","ZTF","211134789","1548","22.92217","15.35","","2022-10-13T08:20:57.998380","ztfr","30","","1.9006149768829346","20.1875"
"Palomar 1.2m","ZTF","211134836","1548","22.92217","15.35","","2022-10-13T08:21:39.003831","ztfr","30","","1.918619990348816","20.164249420166016"
"Palomar 1.2m","ZTF","211134883","1547","15.96916","15.35","","2022-10-13T08:22:18.998383","ztfr","30","","2.1811599731445312","20.095951080322266"
"Palomar 1.2m","ZTF","211134930","1547","15.96916","15.35","","2022-10-13T08:23:00.003834","ztfr","30","","1.8666949272155762","20.253398895263672"
"Palomar 1.2m","ZTF","211134978","1546","8.53084","15.35","","2022-10-13T08:23:41.000634","ztfr","30","","1.9353749752044678","20.214799880981445"
"Palomar 1.2m","ZTF","211135025","1546","8.53084","15.35","","2022-10-13T08:24:21.997434","ztfr","30","","2.0676000118255615","20.18709945678711"
"Palomar 1.2m","ZTF","211135071","1493","1.96084","8.15","","2022-10-13T08:25:02.000637","ztfr","30","","2.3177199363708496","20.078449249267578"
"Palomar 1.2m","ZTF","211135119","1493","1.96084","8.15","","2022-10-13T08:25:42.997438","ztfr","30","","2.247760057449341","20.087799072265625"
"Palomar 1.2m","ZTF","211135167","1545","1.57783","15.35","","2022-10-13T08:26:24.996486","ztfr","30","","2.216710090637207","20.147048950195312"
"Palomar 1.2m","ZTF","211135215","1595","354.46304","15.35","","2022-10-13T08:27:06.001936","ztfr","30","","2.119659900665283","20.127599716186523"
"Palomar 1.2m","ZTF","211135261","1595","354.46304","15.35","","2022-10-13T08:27:45.996489","ztfr","30","","2.100870132446289","20.118249893188477"
"Palomar 1.2m","ZTF","211135309","1644","353.78071","22.55","","2022-10-13T08:28:27.001939","ztfr","30","","2.008470058441162","20.21674919128418"
"Palomar 1.2m","ZTF","211135356","1644","353.78071","22.55","","2022-10-13T08:29:07.998740","ztfr","30","","2.0443601608276367","20.22235107421875"
"Palomar 1.2m","ZTF","211135403","1645","0.76047","29.75","","2022-10-13T08:29:49.004150","ztfr","30","","2.1859850883483887","20.118850708007812"
"Palomar 1.2m","ZTF","211135450","1645","0.76047","29.75","","2022-10-13T08:30:28.998703","ztfr","30","","2.0015101432800293","20.23295021057129"
"Palomar 1.2m","ZTF","211135548","748","119.55231","47.75","","2022-10-13T08:31:53.999046","ztfr","30","","2.618499994277954","19.481300354003906"
"Palomar 1.2m","ZTF","211135901","647","353.436","26.15","","2022-10-13T08:36:58.999685","ztfr","30","","1.7465450763702393","20.385950088500977"
"Palomar 1.2m","ZTF","211136078","1393","29.51926","-6.25","","2022-10-13T08:39:31.996804","ztfr","30","","2.103839874267578","20.050201416015625"
"Palomar 1.2m","ZTF","211136126","1393","29.51926","-6.25","","2022-10-13T08:40:13.002254","ztfr","30","","1.9583449363708496","20.123401641845703"
"Palomar 1.2m","ZTF","211136173","1340","26.12443","-13.45","","2022-10-13T08:40:53.999054","ztfr","30","","2.0383200645446777","20.042800903320312"
"Palomar 1.2m","ZTF","211136219","1339","19.16596","-13.45","","2022-10-13T08:41:34.002257","ztfr","30","","2.0327999591827393","20.02790069580078"
"Palomar 1.2m","ZTF","211136267","1339","19.16596","-13.45","","2022-10-13T08:42:14.999058","ztfr","30","","1.9450149536132812","20.09225082397461"
"Palomar 1.2m","ZTF","211136314","1391","15.63351","-6.25","","2022-10-13T08:42:55.995858","ztfr","30","","1.8230249881744385","20.203449249267578"
"Palomar 1.2m","ZTF","211136363","1494","8.88918","8.15","","2022-10-13T08:43:38.003516","ztfr","30","","1.9089100360870361","20.1778507232666"
"Palomar 1.2m","ZTF","211136409","1494","8.88918","8.15","","2022-10-13T08:44:17.998069","ztfr","30","","1.9608349800109863","20.156349182128906"
"Palomar 1.2m","ZTF","211136458","1598","15.77495","22.55","","2022-10-13T08:44:59.997117","ztfr","30","","1.8036000728607178","20.258899688720703"
"Palomar 1.2m","ZTF","211136504","1597","8.72505","22.55","","2022-10-13T08:45:40.000319","ztfr","30","","1.8033599853515625","20.309551239013672"
"Palomar 1.2m","ZTF","211136552","1597","8.72505","22.55","","2022-10-13T08:46:20.997120","ztfr","30","","1.766629934310913","20.3356990814209"
"Palomar 1.2m","ZTF","211136599","1545","1.57783","15.35","","2022-10-13T08:47:02.002570","ztfr","30","","1.9561350345611572","20.165800094604492"
"Palomar 1.2m","ZTF","211136646","1596","1.16843","22.55","","2022-10-13T08:47:42.999371","ztfr","30","","1.7524199485778809","20.333999633789062"
"Palomar 1.2m","ZTF","211136693","1646","8.59984","29.75","","2022-10-13T08:48:23.002574","ztfr","30","","1.7848050594329834","20.363649368286133"
"Palomar 1.2m","ZTF","211136740","1646","8.59984","29.75","","2022-10-13T08:49:03.999374","ztfr","30","","1.739804983139038","20.375900268554688"
"Palomar 1.2m","ZTF","211136788","1596","1.16843","22.55","","2022-10-13T08:49:44.996174","ztfr","30","","1.9254350662231445","20.2362003326416"
"Palomar 1.2m","ZTF","211136835","1691","353.10079","29.75","","2022-10-13T08:50:26.001585","ztfr","30","","1.9390249252319336","20.264699935913086"
"Palomar 1.2m","ZTF","211136881","1691","353.10079","29.75","","2022-10-13T08:51:05.996177","ztfr","30","","1.8333899974822998","20.29669952392578"
"Palomar 1.2m","ZTF","211136929","1734","355.487","36.95","","2022-10-13T08:51:47.001588","ztfr","30","","1.8467950820922852","20.3216495513916"
"Palomar 1.2m","ZTF","211136976","1734","355.487","36.95","","2022-10-13T08:52:27.998388","ztfr","30","","1.89559006690979","20.270248413085938"
"Palomar 1.2m","ZTF","211137025","1735","7.65092","44.15","","2022-10-13T08:53:09.997436","ztfr","30","","2.315124988555908","20.076900482177734"
"Palomar 1.2m","ZTF","211137072","1735","7.65092","44.15","","2022-10-13T08:53:51.002887","ztfr","30","","1.86981999874115","20.290950775146484"
"Palomar 1.2m","ZTF","211137119","1775","12.04202","51.35","","2022-10-13T08:54:30.997439","ztfr","30","","2.058004856109619","20.15719985961914"
"Palomar 1.2m","ZTF","211137166","1775","12.04202","51.35","","2022-10-13T08:55:12.002890","ztfr","30","","1.7845449447631836","20.317800521850586"
"Palomar 1.2m","ZTF","211137214","1809","7.20256","58.55","","2022-10-13T08:55:52.999690","ztfr","30","","1.9795100688934326","20.179100036621094"
"Palomar 1.2m","ZTF","211137261","1809","7.20256","58.55","","2022-10-13T08:56:33.996491","ztfr","30","","1.7629849910736084","20.303951263427734"
"Palomar 1.2m","ZTF","211137309","1839","8.90751","65.75","","2022-10-13T08:57:15.001901","ztfr","30","","1.9621449708938599","20.2096004486084"
"Palomar 1.2m","ZTF","211137356","1839","8.90751","65.75","","2022-10-13T08:57:55.998701","ztfr","30","","1.7473599910736084","20.351551055908203"
"Palomar 1.2m","ZTF","211137403","1863","12.48467","72.95","","2022-10-13T08:58:37.004152","ztfr","30","","1.7963249683380127","20.28805160522461"
"Palomar 1.2m","ZTF","211137450","1863","12.48467","72.95","","2022-10-13T08:59:16.998704","ztfr","30","","1.774304986000061","20.294450759887695"
"Palomar 1.2m","ZTF","211137497","1881","7.95311","80.15","","2022-10-13T08:59:58.004155","ztfr","30","","1.8069499731063843","20.25189971923828"
"Palomar 1.2m","ZTF","211137545","1881","7.95311","80.15","","2022-10-13T09:00:39.000955","ztfr","30","","1.787950038909912","20.28380012512207"
"Palomar 1.2m","ZTF","211137793","251","45.51882","-24.25","","2022-10-13T09:04:13.998703","ztfr","300","","2.4226200580596924","21.0575008392334"
"Palomar 1.2m","ZTF","211138201","350","40.44674","-9.85","","2022-10-13T09:10:06.000978","ztfr","30","","3.0720949172973633","19.89739990234375"
"Palomar 1.2m","ZTF","211139408","815","126.66667","62.15","","2022-10-13T09:27:28.995844","ztfr","30","","2.2681150436401367","19.87594985961914"
